,Kanji,Word,Meaning
1236,澱,おり,ตะกอนที่หล่นอยู่ใต้ของเหลว
1237,往復ビンタ,おうふくびんた,1.การตบหน้าซ้ายทีขวาที 2. ทั้งไปทั้งกลับ
1238,押し役,おしやく,ตัวช่วย ตัวสนับสนุน ตัวเร่งปฏิกิริยา
1239,オポッサム,おぽっさむ,โอพอสซั่ม สัตว์เลี้ยงลูกด้วยนมชนิดหนึ่งคล้ายหนู มีกระเป๋าหน้าท้อง พบมากในอเมริกา
1240,黄金比,おうごんひ,อัตราส่วน 1:1.6180339 เป็นอัตราส่วนทางคณิตศาสตร์ระหว่างพื้นที่ทั้งหมดของของรูป พื้นที่ที่ใช้งาน กับพื้นที่ว่างในรูป ที่เท่ากันซึ่งในทางศิลปะแล้วเมื่อนำหลักนี้มาใช้จะถือว่างานชิ้นนั้นมีความสวยงามและมีความสมดุลมากที่สุด ซึ่งศิลปินดังๆในอดีตจนถึงปัจจุบันก็ได้นำหลักการนี้มาใช้เหมือนกันเช่น Leonardo da Vinci 
1241,公の場,おおやけのば,ที่สาธารณะ 
1242,大国主,おおくにぬし,เทพองค์หนึ่ง ในนวนิยายเทพ Izumo ของญี่ปุ่น 
1243,重い腰を上げる,おもいこしをあげる,รับฟังข้อเสนอ เห็นด้วย มีท่าทีในทางที่รับฟัง (มักใช้กับกรณีที่คนๆ นั้น มีท่าทีไม่เห็นด้วยในตอนแรก) บางครั้ง จะใช้ในรูป やっと重い腰を上げる หรือ ようやく重い腰を上げる
1244,親の七光り,おやのななひかり,ลูกที่ได้ดิบได้ดีเพราะบารมีของพ่อ
1245,お釜,おかま,1.กะเทย 2.ปากปล่องภูเขาไฟ 3.หม้อหุงข้าวสมัยก่อนของญี่ปุ่น
1246,大真面目,おおまじめ,จริงจังมาก
1247,同じく,おなじく,เหมือน เหมือนกับ
1248,思い当たる節がある,おもいあたるふしがある,"มีความรู้สึกว่าเป็นเช่นนั้น,จะว่าไปก็มีส่วนเกี่ยวข้องอยู่,รู้สึกว่าเป็นไปได้แบบนั้น"
1249,追い付ける,おいつける,ตามทัน ไล่ทัน ตามมาทัน
1250,大盤振舞,おおばんぶるまい,"การทำตัวเป็นคนใจปล้ำ,ชอบเลี้ยงข้าวหรือให้ของคนอื่น"
1251,オール,おーる,ยิงยาว กินยาว ทั้งคืน ถึงเช้า มาจากคำว่า All Nigh
1252,大いなる慶事を慶祝申し上げる,おいなるけいじをけいしゅくもうしあげる,ถวายพระพรชัยมงคล
1253,御山,おやま,ภูเขา
1254,御見逸れ,おみそれ,1.คำทักทาย หรือ ขอโทษตอนที่มารู้สึกตัวอีกที ว่า เค้าเป็นใครมาจากไหน 2. คำที่ใช้พูดกับฝ่ายตรงข้าม ตอนที่เห็นว่าเค้ามีความสามารถมากกว่าที่เราประเมินไว้มากมาย ประมาณว่า ฉันมองนายผิดไป 
1255,お叱りを受ける,おしかりをうける,ถูกต่อว่า ถูกตำหนิ เป็นรูปสุภาพ
1256,大物俳優,おおものはいゆう,"นักแสดงชายชื่อดัง,นักแสดงชายรุ่นใหญ่ในวงการ"
1257,概ね,おおむね,คร่าวๆ ส่วนใหญ่ โดยทั่วๆไป
1258,欧文,おうぶん,ตัวหนังสือหรือประโยคในภาษายุโรป ตัวอักษรโรมัน
1259,大型補強,おおがたほきょう,"การเสริมทีมครั้งใหญ่,การเสริมทัพครั้งใหญ่"
1260,落ちるシュート,おちるしゅーと,ลูกยิงใบไม้ร่วง
1261,自ずと,おのずと,"ด้วยตัวของมันเอง,เป็นไปเองตามธรรมชาติ"
1262,大人婚,おとなこん,การเปลี่ยนไปของสังคมที่แต่งงานช้าลง หรือ แต่งงานตอนอายุเยอะแล้ว
1263,大掛かり,おおがかり,"1.(ระบบ,สเกล)ขนาดใหญ่  2.ค่าใช้จ่ายบาน 3.ใช้แรงงานคนเยอะ "
1264,大嘴,おおはし,นก Toco toucan
1265,おこ,おこ,โกรธ โมโห ฉุนเฉียว
1266,音頭をとる,おんどをとる,1.ต้นเรื่อง แกนนำ (ในการขับเคลื่อน ) แกนนำในการรวมรวบผู้คน 2. การร้องนำ ก่อนเริ่มเพลง
1267,音源,おんげん,เครื่องเล่นซีดีเพลง
1268,落とし込む,おとしこむ,ตกผลึกทางความคิด หรือ ไอเดีย มาปรับใช้ร่วมในการทำงาน
1269,お抱え,おかかえ,เด็กในสังกัด พนักงานที่จ้างไว้ในสังกัด
1270,王室プロジェクト,おうしつぷろじぇくと,โครงการพระราชดำริ
1271,恩赦法案,おんしゃほうあん,ร่างพระราชบัญญัติอภัยโทษ ร่างพระราชบัญญัตินิรโทษกรรม ร่างพรบ นิรโทษกรรม
1272,大阪証券取引所,おおさかしょうけんとりひきじょ,ตลาดหลักทรัพย์โอซาก้า Osaka Securities Exchange 
1273,おーじー・OG,おーじー,ผู้หญิงที่จบการศึกษาไป หรือว่า เมมเบอร์ของกลุ่ม หรือ วงไอดอลรุ่นก่อน
1274,鬼を欺く,おにをあざむく,น่าเกรงขาม หรือ แข็งแรงราวกับยักษ์
1275,男冥利,おとこみょうり,1. โชคดีที่ได้เกิดเป็นชาย 2.แน่วแน่ อย่างเด็ดขาด
1276,男冥利に尽きる,おとこみょうりにつきる,โชคดีที่ได้เกิดเป็นชาย ไม่มีสุขใดจะมากไปกว่าการเกิดเป็นชาย
1277,女冥利に尽きる,おんなみょうりにつきる,โชคดีที่ได้เกิดเป็นหญิง ไม่มีสุขใดจะมากไปกว่าการเกิดเป็นหญิง
1278,女冥利,おんなみょうり,โชคดีที่ได้เกิดเป็นหญิง 
1279,お宮入り,おみやいり,คดีปิดไม่ลง โดยทิ้งความค้างแคลงใจไว้
1280,折り入る,おりいる,1. หักใส่เข้าไป 2. ใช้เหมือนคำว่า ぜひとも 
1281,おとなしやか,おとなしやか,1. ใจเย็น สงบเสงี่ยม 2.ดูผู้ใหญ่ ดูมีวุฒิภาวะ
1282,思い立つ日が吉日,おもいたつひがきちにち,ถ้าคิดอยากทำแล้วต้องลงมือทำภายในวันนั้นเลย
1283,思い立ったが吉日,おもいたったがきちにち,ถ้าคิดอยากทำแล้วต้องลงมือทำภายในวันนั้นเลย
1284,おかわり自由,おかわりじゆう,เติมฟรี
1285,男ウケ,おとこうけ,ผู้ชายชอบ ฮิต หรือ ป๊อปในหมู่ผู้ชาย
1286,女ウケ,おんなうけ,ผู้หญิงชอบ ฮิต หรือ ป๊อปในหมู่ผู้หญิง
1287,置き引き,おきひき,การขโมยของที่วางเอาไว้
1288,置き引き被害に遭う,おきひきひがいにあう,เจอโจรขโมยของที่วางไว้
1289,お互いに得点を奪い合う拮抗する展開,おたがいにとくてんをうばいあうきっこうするてんかい,สูสีกันมากผลัดกันได้คนละแต้ม
1290,お誘い合わせの上、お越し下さい,おさそいあわせのうえ、おこしください,กรุณาชักชวนเพื่อนมาร่วมงานด้วย
1291,汚職絡み,おしょくからみ,พัวพันการทุจริต
1292,応用力,おうようりょく,พลังในการแก้ปัญหาเฉพาะหน้า ความสามารถในการประยุกต์
1293,親方日の丸,おやかたひのまる,การกล่าวตำหนิ หรือ ประชด พวกหน่วยงาน หรือ ธุรกิจที่บริหารโดยรัฐ ซึ่งบริหารแบบงูๆปลาๆ ไม่กลัวล้มเพราะคิดว่ามีรัฐบาลเป็นแบ๊ค
1294,お通し ,おとおし,กับแกล้มที่เสริฟ์แรกสุดในร้านเหล้าญี่ปุ่น
1295,負い目•負目,おいめ,1. หนี้บุญคุณ 2. หนี้ หนี้สิน
1296,負い目を感じる,おいめをかんじる,รู้สึกเป็นหนี้บุญคุณ
1297,恩を着せる,おんをきせる,ทำให้สำนึกบุญคุณ เกิดเป็นบุญคุณขึ้น
1298,王室守護,おうしつしゅご,ปกป้องสถาบันพระมหากษัตริย์
1299,お結び,おむすび,ข้าวปั้น
1300,送り火,おくりび,ไฟที่จุดส่งบรรพบุรุษกลับ ในเทศการโอบ้ง
1301,想い ,おもい,ความคิด; ใจหัวใจรู้สึก; อารมณ์ความรู้สึก; ความรักความเสน่หา;ความปรารถนา; ความหวัง; จินตนาการ; ประสบการณ์
1302,趣のある佇まい,おもむきのあるたたずまい,สถานที่ที่มีบรรยากาศ...
1303,恩赦案に抗議する,おんしゃあんにこうぎする,ต่อต้านร่าง พรบ นิรโทษกรรม
1304,恩赦案を受け入れさせるための策略,おんしゃあんをうけいれさせるためのさくりゃく,กลอุบาลเพื่อให้รับร่าง พรบ นิรโทษกรรม
1305,王座獲得ならず,おうざかくとくならず,ไม่สามารถแย่งเข็มขัดแชมป์มาครองได้ แย่งเข็มขัดแชมป์ไม่สำเร็จ
1306,尾根伝い,おねづたい,ทอดไปตลอดแนวสันเขา
1307,お調子者,おちょうしもの,"1. คนที่เหลิง หรือ คึกเกินจนทำ หรือ พูดไม่คิดหน้าคิดหลัง
2. คนที่เออออ หรือ พูดจาให้เข้ากับคนรอบข้าง"
1308,王室典範,おうしつてんぱん,กฏมณเฑียรบาล
1309,王位継承者,おういけいしょうしゃ,ผู้สืบทอดตำแหน่งพระมหากษัตริย์
1310,王室財産局,おうしつざいむきょく,สำนักงานทรัพย์สินส่วนพระมหากษัตริย์
1311,汚職防止強化策,おしょくぼうしきょうかさく,มาตรการเพิ่มการปกป้องการทุจริต
1312,大凡を定める。 ,おおよそをさだめる,คาดคะเน คาดเดา
1313,花魁,おいらん,นางบำเรอชั้นสูงในสถานเริงรมณ์ โยชิวาระ ยุคสมัยเอโดะ
1314,大捕り物・大捕物,おおとりもの,วิ่งไล่จับผู้ร้ายก้นวุ่นวาย 
1315,汚職の罪の時効を廃止する,おしょくのつみのじこうをはいしする,ยกเลิกอายุความของคดีที่เกี่ยวข้องกับ ทุจริต คอรัปชั่น
1316,誘き寄せる,おびきよせる,หลอกให้มา ล่อให้มา
1317,お含み置きください,おふくみおきください,กรุณารับทราบไว้ด้วย กรุณาเข้าใจไว้ด้วย 
1318,音姫,おとひめ,เสียงที่ปล่อยเพื่อกลบเสียงอันไม่พึงประสงค์ ในห้องน้ำ
1319,お釈迦・御釈迦,おしゃか,ทำผิดพลาด ของเสีย ทำเสีย
1320,"<a href=""/dictionary/show/55237"">重んずる</a>",おもんずる,"ให้ค่า,เคารพ,ยกย่อง "
1321,大盤振る舞い,おうばんぶるまい,หน้าใหญ่ ใช้่เงินเลี้ยงเยอะ ใช้เงินฟุ่มเฟือย 
1322,椀飯振舞 ,おうばんぶるまい,หน้าใหญ่ ใช้่เงินเลี้ยงเยอะ ใช้เงินฟุ่มเฟือย
1323,おべんちゃらを言う,おべんちゃらをいう,"พูดประจบประแจง,พูดจายกยอ"
1324,朧げ,おぼろげ,ไม่ชัดเจน คลุมเคลือ ไม่แน่นอน
1325,大時化・大しけ,おおしけ,ท้องทะเลปั่นป่วน จากคลื่นลมแรง
1326,恐れ戦く,おそれおののく,สั่นกลัว 
1327,御座なりを言う,おざなりをいう,"พูดจามั่วซั่ว,พูดลวกๆ "
1328,織姫・織り姫,おりひめ,เจ้าหญิงทอผ้า (織姫)　ซึ่งตามตำนานเทศกาล ทานาบาตะ แล้วเจ้าหญิงทอผ้า จะได้เจอกับ คนเลี้ยงวัว（彦星） ได้เพียงแค่ปีละ 1 วัน คือ วันที่ 7 เดือน 7
1329,おっと,おっと,1. คำอุทานเวลาตกใจ เวลาร้อนรน 2. เสียงตอบรับฝ่ายตรงข้าม 
1330,おっとまかせ,おっとまかせ,คำตอบรับแบบไม่เป็นทางการ คำตอบรับว่าเรารับทราบแล้วแบบชิลๆ
1331,おんぶ紐,おんぶひも,เป้อุ้มเด็ก
1332,お産,おさん,1.การคลอดลูก　2. การผลิตออกมา สินค้าที่ผลิตออกมา 3. สถานที่ที่เกิด หรือ สถานที่ที่ผลิตขึ้น 4. ปัจจัยในการดำรงชีวิต
1333,お察しの通り,おさっしのとおり,ตามที่คุณได้กล่าว ตามที่คุณได้ชี้แนะไว้
1334,恩赦法案を強行採決する,おんしゃほうあんをきょうこうさいけつする,ผลักดันขืนใช้ร่าง พรบ นิรโทษกรรม
1335,憶測,おくそく,คาดเดา คาดการณ์ไปเอง
1336,王政を潰す,おうせいをつぶす,ล้มล้างการปกครองที่มีกษัตริย์เป็นประมุข
1337,男伊達,おことだて,ผู้ผดุงความยุติธรรม ปรามคนมีอิทธิพล ช่วยผู้อ่อนแอ
1338,汚職の温床,おしょくのおんしょう,ต้นตอ หรือ บ่อเกิดของการทุจริต
1339,女性が三人寄れば姦しい,おんなさんにんよればかしましい,เมื่อเหล่าผู้หญิงมารวมตัวกันจะเมาท์กันจนน่าหนวกหู
1340,オリンピック聖火,おりんぴっくせいか,แท่นคบเพลิงโอลิมปิค
1341,オリンピック聖火ランナー,おりんぴっくせいからんなー,นักวิ่งคบเพลิงโอลิมปิค
1342,オリンピックの聖火リレー,おりんぴっくのせいかりれー,การวิ่งผลัดคบเพลิงโอลิมปิค
1343,おごり高ぶる,おこりたかぶる,มั่นใจตัวเองเกิน ได้ใจ 
1344,お祭り騒ぎ,おまつりさわぎ,วุ่นวายดูคล้ายกับงานเทศกาล
1345,おたおた,オタオタ,มึนงงกับเรื่องราวที่เกิดขึ้น ตกใจจนทำอะไรไม่ถูก
1346,大幅続落,おおはばぞくらく,ร่วงตกหนักอย่างต่อเนื่อง (หุ้น หรือ พวกดัชนีชี้วัด)
1347,オイスターソース炒め,おいすたーそーすいため,ผัดน้ำมันหอย
1348,恩恵の要求,おんけいのようきゅう,เรียกร้องผลประโยชน์ เรียกร้องบุญคุณ 
1349,お目々ぱっちり,おめめぱっちり,ตาแป๋ว
1350,お悔やみ申し上げます,おくやみもうしあげます,ขอแสดงความเสียใจด้วย
1351,億千,おくせん,นับไม่ถ้วน
1352,おちょこ,おちょこ,ถ้วยเล็กสำหรับจิบสาเก
1353,お時間の許す限り,おじかんのゆるすかぎり,ตราบเท่าที่เวลายังได้อยู่ 
1354,大関,おおせき,ตำแหน่งโอเซกิ หรือ ตำแหน่งรองสูงสุดของนักกีฬาซูโม่ต่อจาก 横綱(Yokozuna) ถือเป็นตำแหน่งสูงสุดของซังยาคุ(3 ตำแหน่งสูงสุดของนักซูโม่ต่อจากโยโกซึนะ)
1355,男気,おとこぎ,"ความเป็นลูกผู้ชาย,ความเป็นชาย"
1356,男気溢れる,おとこぎあふれる,เปี่ยมล้นไปด้วยจิตใจกล้าหาญสมชายสามศอก ชายชาตรี 
1357,親柱,おやばしら,เสาบันได (ไม่ใช่ลูกกรงบันได)
1358,お尻ナップ・おしりナップ,おしりなっぷ,กระดาษเปียกเช็ดก้น
1359,お目通し,おめどおし,เชิญทอดพระเนตร โชว์ให้ดู (เป็นคำสุภาพ)
1360,大ぽか・大ポカ,おおぽか,ความผิดพลาดครั้งใหญ่ที่เกิดจากการเผลอเรอ
1361,お金をせびる,おかねをせびる,"ตื้อขอเงิน,แบมือขอเงิน"
1362,大人買い,おとながい,1.การกวาดซื้อของเล่น การกวาดซื้อของเล่นของเด็ก 2. การกวาดซื้อ การทุ่มซื้อ
1363,御気の毒様・お気の毒様,おきのどくさま,1.ขอแสดงความเสียใจด้วย (กับสิ่งที่อีกฝ่ายประสบ) 2.　เป็นที่น่าเสียดาย (คำที่เอาไว้กล่าวแสดงความรู้สึีกที่ทำให้ไม่ได้ หรือ ไปรบกวนอีกฝ่าย) 3. น่าเสียใจ น่าเสียดายนะที่...(เอาไว้ตอนพูดประชด แดกดันได้)
1364,贈り名・諡,おくりな,ชื่อที่ตั้งให้เป็นพิเศษเพื่อเป็นเกียรติหลังคนๆนั้นเสียชีวิตลงแล้ว
1365,恩恵が大きい,おんけいがおおきい,ได้ผลประโยชน์มาก
1366,生い茂る,おいしげる,(พืชพันธ์) เจริญเติบโต
1367,仰せ付かる,おおせつかる,1.คำสั่ง ได้รับคำสั่ง　2. ได้รับมอบหมาย
1368,面映い•面はゆい,おもはゆい,"น่าอาย,เขินอาย"
1369,思い煩う・思いわずらう,おもいわずらう,คิดโน่นคิดนี่ ฟุ้งซ่าน
1370,思いにふける,おもいにふける,คิดโน่นคิดนี่ ฟุ้งซ่าน
1371,大筋合意,おおすじごうい,ตกลง หรือ เห็นด้วยในใจความหลัก
1372,徐に,おもむろに,"เรื่อยๆ,ค่อยๆ "
1373,男の風上にも置けない,おとこのかざかみにもおけない,ไอ้ขี้ขลาด ไอ้ปอดแหก (คำที่เอาไว้ด่าผู้ชาย)
1374,嗚咽,おえつ,การร้องไห้แบบสะอึกสะอื้น
1375,嗚咽が漏れる,おえつがもれる,หลุดร้องไห้แบบสะอึกสะอื้น
1376,嗚咽を漏らす,おえつをもらす,ปล่อยโฮร้องไห้แบบสะอึกสะอื้น
1377,追い縋る,おいすがる,"ไล่บี้ติด,กวดติด"
1378,お年寄りに席を譲る,おとしよりにせきをゆずる,ลุกให้คนแก่นั่ง 
1379,王座復帰を果たす,おうざふっきをはたす,"กลับมาทวงตำแหน่งแชมป์ได้สำเร็จ
"
1380,重習い,おもならい,สิ่งที่ต้องให้ความสำคัญในการเรียนรู้เพื่อใช้ในสายงานศิลปะบันเทิง
1381,汚名をそそぐ,おめいをそそぐ,ตราหน้าให้เสียชื่อ
1382,"<a href=""/dictionary/show/56910"">謳歌</a>",おうか,1. การแซ่ซ้องสรรเสริญ 2.การประสานเสียงร้องเพลง หรือ เพลงประสานเสียง 3.การดื่มด่ำ เสพสุข หรือ สำราญ (ในสิ่งที่ตนเองโชคดีได้รับมา เช่น อิสระ ความสงบสุข)
1383,温存,おんぞん,1. เก็บรักษาไว้อย่างดีโดยไม่ใช้ 2. ถูกดอง (ไม่ได้รับการแก้ไข เป็นต้น)
1384,温存療法,おんぞんりょうほう,การรักษาแบบประคับประคอง (Conservative treatment) 
1385,思いを寄せる,おもいをよせる,รักและคิดถึง
1386,恐ろしさを通り越す,おそろしさをとおりこす,ผ่านร้อนผ่านหนาว ก้าวข้ามผ่านความกลัว
1387,阿る,おもねる,เลียแข้งเลียขา ประจบสอพลอ
1388,王朝崩壊,おうちょうほうかい,การล่มสลายของราชวงศ์
1389,追い打ちをかける,おいうちをかける,"ซ้ำเติม,ตอกย้ำ,ถล่มซ้ำ"
1390,おすネジ•おすねじ,オスネジ,"สกรูตัวผู้,น็อตตัวผู้,น๊อตตัวผู้"
1391,親ネジ・親ねじ,おやねじ,เพลานำ
1392,恩恵をもたらす,おんけいをもたらす,เกิดประโยชน์แก่... นำมาซึ่งประโยชน์กับ
1393,躍り出る,おどりでる,1. กระโดษออกมา  2. โดดเด่นออกมา แซงขึ้นมา 
1394,オペ室,おぺしつ,ห้องผ่าตัด
1395,オペ患,おぺかん,ผู้ป่วยเข้ารับการผ่าตัด
1396,織り込み済み,おりこみずみ,คาดการณ์ไว้ล่วงหน้าเรียบร้อยแล้ว
1397,お代,おだい,ค่า (สิ่งของ) ค่าใช้จ่าย
1398,応診,おうしん,ช่วยตรวจรักษา
1399,親ばか・親バカ,おやばか,"พ่อแม่ที่ชอบเล่นกับลูกตัวเองมาก,พ่อแม่ที่บ้าเห่อลูกตัวเอง"
1400,及び腰,およびごし,1. ความไม่มั่นคงตอนก้มยองๆยื่นมือไปหยิบของ ท่าก้มยองๆ 2. ความไม่มั่นคง ไม่แน่นอน
1401,王立機関,おうりつきかん,สถาบันพระมหากษัตริย์ 
1402,卸し先・卸先,おろしさき,แหล่งขายส่ง ร้านขายส่ง
1403,王令 ,おうれい,พระบรมราชโองการ
1404,王室を政治に巻き込まないための配慮,おうしつをせいじにまきこまないためのはいりょ,ไม่อยากดึงพระเจ้าอยู่หัวมายุ่งเกี่ยวกับการเมือง
1405,女三人寄れば姦しい,おんなさんにんよればかしましい ,ผู้หญิงถ้าได้รวมตัวกันละก็เมาท์แตก เสียงดัง
1406,恐れ多い,おそれおおい,"1. ขอเสียมารยาท,เป็นการเสียมารยาท 2.เป็นที่ทราบซึ้งในพระคุณ"
1407,王室財産事務局,おうしつざいさんじむきょく, สำนักงานทรัพย์สินส่วนพระมหากษัตริย์
1408,王妃の近衛師団である第２歩兵師団,おうひのこのえしだんであるだいにほへいしだん,กองพลทหารราบที่ 2 รักษาพระองค์
1409,応用がつく,おうようがつく,ประยุกต์ใช้ แก้ปัญหาเฉพาะหน้าได้ดี
1410,押し込まれる,おしこまれる,ถูกเบียดแซง
1411,思いを巡らす・思いをめぐらす,おもいをめぐらす,"คิดนู่นคิดนี่,คิดเรื่อยเปื่อย,คิดไปเรื่อย"
1412,思いを巡らせる,おもいをめぐらせる,"ครุ่นคิด,ลองคิดนู่นคิดนี่,คิดเรื่อยเปื่อย,คิดไปเรื่อย"
1413,横行結腸,おうこうけっちょう,"ลำไส้ใหญ่ส่วนขวาง ( Descending colon )
เป็นส่วนที่ต่อจากลำไส้ใหญ่ส่วนขึ้น ทอดขวางไปตามช่องท้องจากทางด้านขวาไปทางด้านซ้าย แล้ววกใต้ม้ามลงข้างล่าง"
1414,お遍路さん,おへんろさん,นักจาริกแสวงบุญ
1415,奥医師,おくいし,หมอในรัฐบาลบาคุฟุยุคเอโดะ
1416,押しが強い,おしがつよい,1. ดื้อรั้น จะเอาให้ได้ จะทำให้ได้ 2. หยิ่ง หน้าด้าน ไร้ยางอาย
1417,大トロ・大とろ,おおとろ,โอโทโร่ ซูชิโอโทโร่ (เนื้อส่วนท้องของปลามากุโร่)
1418,お膳立てしてくれるゴール,おぜんだてしてくれるゴール,ประตูถวายพานมาให้
1419,恩赦で釈放される,おんしゃでしゃくほうされる,ได้รับพระราชทานอภัยโทษปล่อยตัว
1420,お見逸れいたす・御見逸れ致す,おみそれいたす,ขอโทษที่ประเมินค่าผิดไป ขอโทษที่ประเมินค่าต่ำไป
1421,御見逸れ,おみそれ,1.　ขอโทษที่มองไม่เห็น(ว่ามีคนๆนั้นอยู่) 2. ขอโทษที่ประเมินค่าต่ำไป (อีกฝ่าย)
1422,女役,おんなやく,1.บทผู้หญิง (ในหนัง ละคร) 2. ทำหน้าที่ลูกผู้หญิง
1423,オオサンショウウオ,おおさんしょううお,ซาลาแมนเดอร์ยักษ์ญี่ปุ่น
1424,お客様ご自身,おきゃくさまごじしん,รบกวนเป็นทางลูกค้า(ดำเนินการเอง)
1425,お手を煩わせる,おてをわずらわせる,ทำให้ยุ่งยาก ทำให้เป็นธุระ
1426,鷹爪花,おうそうか,กระดังงา
1427,汚染組織,おせんそしき,ผิวหนังปนเปื้อนสิ่งสกปรก
1428,思い付き,おもいつき,1. เรื่องที่นึกออกกลางคัน เรื่องที่นึกออกกระทันหัน 2.ไอเดีย 
1429,お茶を点てる・お茶を立てる,おちゃをたてる,ชงชา(คนชา)
1430,温野菜,おんやさい,ผักปรุงสุก ผักที่ผ่านการปรุงอาหารโดยใช้ความร้อน (คำตรงกันข้ามคือ 生野菜　なまやさい　ผักสด)
1431,大損,おおぞん,ขาดทุนย่อยยับ
1432,汚職体質改善,おしょくたいしつかいぜん,การลุยปราบปรามการทุจริตให้ดียิ่งขึ้น
1433,お呼び立て,およびたて,ขอโทษที่ต้องเรียก (ใช้ตอนที่เรียกฝ่ายตรงข้ามที่เคารพ)
1434,大枠,おおわく,โครงสร้างโดยรวม
1435,折り畳み,おりたたみ,การพับ การม้วนตัว
1436,押しに弱い,おしによわい,"1 - คนที่ถูกชักจูงล่อลวงง่าย 
2 - คนที่พ่ายแพ้ได้ง่าย คนขี้แพ้ 
3 - คนมักน้อย สมถะ "
1437,俺様,おれさま,คำเรียกยกยอตัวเอง (ผู้ชายใช้กับคู่สนทนาที่สนิทกันมากๆ หรือ อีกฝ่ายอายุน้อยกว่า)
1438,送り主,おくりぬし,ผู้ส่ง
1439,お摘み,おつまみ,"ของทานเล่น, ของแกล้มเหล้า"
1440,男運,おとこうん,โชคหรือดวงทางด้านผู้ชาย
1441,女運,おんなうん,โชคหรือดวงทางด้านผู้หญิง
1442,落ち度・落度・越度,おちど,ผิดพลาด ทำพลาด ทำผิด
1443,オンライン,おんらいん,ศัพท์กีฬา หมายถึง ลูกลงเส้น
1444,おろし金,おろしがね,เครื่องขูด
1445,おろし器,おろしき,เครื่องขูด
1446,屋外広告,おくがいこうこく,สื่อโฆษณาด้านนอก เช่น โปสเตอร์ ป้ายกองใจร
1447,オゾンホール,おぞんほおる,ช่องโหว่ของชั้นโอโซน (Ozone Hole)
1448,オゾンホールの原因,おぞんほおるのげんいん,สาเหตุการเกิดช่องโหว่ของชั้นโอนโซน(Cause of Ozone Hole) 
1449,おっぱい揉み揉み,おっぱいもみもみ,"การบีบเค้นนม
"
1450,オナクラ,おなくら,ร้านช่วยตัวเอง (ลูกค้าผู้ชายทำและให้พนักงานหญิงมอง)
1451,お医者さんごっこ,おいしゃさんごっこ,"เล่นเป็นหมอกับคนไข้บนเตียง
"
1452,お天気屋さん,おてんきやさん,ผีเข้าผีออก คนที่อารมณ์แปรปรวน
1453,お客様のご要望,おきゃくさまのごようぼう,โจทย์(ของลูกค้า)
1454,オー・マイ・ゴッド,おー・まい・ごっど,คุณพระช่วย
1455,追い越し,おいこし,การขับรถ ปาดหน้า หรือ เบียดขึ้นแซง (หักพวงมาลัยเปลี่ยนเลนส์เพื่อขึ้นแซง)
1456,追い抜き,おいぬき,การขับรถแซง (โดยไม่เปลี่ยนเลน วิ่งขนาดกันมาแล้วขึ้นแซง)
1457,嘘言,おそごと,คำพูดโกหก
1458,音大,おんだい,มหาลัยดนตรี (มาจาก 音楽大学)
1459,押し出し生産,おしだしせいさん,ระบบผลัก (Push System) 
1460,おまじない,おまじない,"เครื่องรางแห่งโชค, เวทมนตร์, คาถา"
1461,落ちるナイフをつかむな,おちるないふをつかむな,อย่ารับมีด(หุ้นกำลังร่วง) 
1462,お父さん （倒産）,おとうさん(とうさん),บริษัทล้ม  
1463,大瓶,おおびん,ขวดขนาดใหญ่
1464,思わせぶり,おもわせぶり,ให้ความหวัง 
1465,思わせぶりを言う,おもわせぶりをいう,พูดจาให้ความหวัง 
1466,思わせぶりな態度をとる,おもわせぶりなたいどをとる,ทำตัวให้ความหวังอีกฝ่าย
1467,お酒仲間,おさけなかま,เพื่อนดื่ม เพื่อนวงเหล้า
1468,お電話が遠いようですが,おでんわがとおいようですが,ขอโทษนะครับ เสียงเบาไม่ค่อยได้ยินเลยครับ(เวลาคุยโทรศัพท์)
1469,温水洗浄便座,おんすいせんじょうべんざ,โถสุขภัณฑ์ไฮเทคแบบญี่ปุ่น ฝารองนั่งชักโครกแบบที่มีปุ่มกดน้ำชำระ
1470,おちゃらける,おちゃらける,พูดจากวน 
1471,御新香巻き,おしんこまき,ซูชิไส้ไชเท้าดอง
1472,お吸い物,おすいもの,ซุปใส
1473,下ろし薬,おろしぐすり,ยาทำแท้ง ยาสอด
1474,おっきする,おっきする,(ศัพท์เด็ก) ตื่น ลุกขึ้นมา
1475,大人ニキビ,おとなにきび,สิวผู้ใหญ่ สิวที่เกิดขึ้นในผู้ใหญ่
1476,おしりふき,おしりふき,กระดาษเปียกเช็ดก้น
1477,おむつライナー,おむつライナー,แผ่นรองผ้าอ้อม
1478,おむつ替えマット,おむつかえマット,ผ้ายางรองเปลี่ยนผ้าอ้อม
1479,おむつポーチ,おむつポーチ,กระเป๋าใส่ผ้าอ้อม
1480,おくるみ,おくるみ,ผ้าห่อตัวเด็ก
1481,面白半分,おもしろはんぶん,ขำๆ เอามัน ไม่จริงจัง 
1482,落とし物係,おとしものがかり,เจ้าหน้าที่รับเรื่องของหาย
1483,落とし主,おとしぬし,คนที่ทำของตก
1484,大人数,おおにんずう,คนมาก คนเยอะ
1485,一昨日来やがれ,おとといきやがれ,ไปไกลๆตีนเลย อย่ามาให้เห็นหน้าอีกล่ะ ชาติหน้าตอนบ่ายๆค่อยมา (เอาไว้ไล่อีกฝ่ายกลับไปเวลาทะเลาะกัน)
