,Kanji,Word,Meaning
1370,一流株,いちりゅうかぶ,"หุ้นบลูชิป (Blue-chip stock) เป็นหุ้นที่ออกโดยบริษัทขนาดใหญ่ ไม่มีหนี้สินใหม่ โดยทั่วไปราคาของหุ้นบลูชิปจะมีราคาสูง ทำให้อัตราผลตอบแทนที่ผู้ลงทุนจะได้รับต่ำ ซึ่งก็สอดคล้องกับหลักการลงทุน high risk, high return ตัวอย่างของหุ้นบลูชิปที่จดทะเบียนในตลาดหลักทรัพย์แห่งประเทศไทย ได้แก่ SCC, PTT เป็นต้น"
1371,イクメン,いくめん,ผู้ชาย หรือ คุณพ่อ ที่ชื่นชอบการเลี้ยงดูแลลูก ช่วยทำงานบ้าน แฟมิลี่แมน
1372,居た堪れない,いたたまれない,อับอายขายขี้หน้า ขมขื่น 
1373,いらし系,いらしけい,คนที่มักทำให้คนรอบข้างหงุดหงิดด้วยการกระทำ หรือ นิสัย โดยไม่รู้ตัว
1374,家語,いえご,ภาษา หรือ คำพูดที่ใช้ภายในบ้าน ซึ่ง บางทีคนนอกครอบครัวฟ้ังแล้วไม่เข้าใจ
1375,嫌ホン,いやほん,โทรศัพท์ที่เราไม่อยากรับ โทรศัพท์ที่เราไม่อยากคุยด้วย
1376,一線を画す,いっせんをかくす,"สร้างความแตกต่างอย่างชัดเจน,แบ่งแยกกันชัดเจน,แยกกันชัดเจน"
1377,往なす,いなす,"1.หลอกล่อ หลีกเลี่ยง 2. ไล่ให้กลับ 3.เลิกรา หย่าร้าง 4.กลั่นแกล้ง,กวน,พูดกวน,ป่วน 5.พูดปัด ตอบปัดอย่างเนียน 6.ทำลายจังหวะของคู่ต่อสู้ในกีฬาซูโม่ โดยใช้มือผลักออกข้าง"
1378,色が取れる,いろがとれる,สีออก สีหลุดออก
1379,医事,いじ,การรักษา การตรวจ 
1380,痛い,いたい,้ใช้การกระทำที่น่าอับอาย น่าสมเพศ 
1381,居た堪らない,いたたまらない,อับอายขายขี้หน้า ขมขื่น 
1382,慰安婦,いあんふ,นางบำเรอ ของ ทหารญี่ปุ่น ในสมัยสงครามโลก
1383,意味がとれる.,いみがとれる,สมเหตุสมผล ได้ความหมาย
1384,意味を成す,いみをなす,สมเหตุสมผล ได้ความหมาย
1385,癒し,いやし,การผ่อนคลาย 
1386,居座り,いすわり,1.ราคาตลาด ขยับในกรอบแคบๆ หรือ แทบไม่ขยับเลย　2. การนั่งอยู่กับที่ ไม่ไปไหน อยู่ตรงนั้น 
1387,イエス,いえす,ใช่ (มาจากคำว่า Yes)
1388,イエスかノー,いえすかのー,เห็นด้วยหรือไม่เห็นด้วย ใช่หรือไม่ใช่
1389,一角,いっかく,ส่วนหนึ่งของพื้นที่ 
1390,淫行,いんこう,อนาจาร แต๊ะอั๊ง
1391,一かハチか,いちかはちか,ไม่ว่าจะออกหัวหรือก้อยก็ตามที ยังไง ลองวัดดวงทำไปก่อน 
1392,鼬ごっこ・イタチごっこ,いたちごっこ,"1.ซ้ำไปซ้ำมา,แก้ไม่หาย 2.การเล่นแมวจับหนู"
1393,一席設ける,いっせきもうける,จัดปาร์ตี้ จัดงานเลี้ยง
1394,育成部長,いくせいぶちょう,หัวหน้าผู้ฝึกสอน ที่ ทำหน้าที่ปั้นนักกีฬา
1395,医者と坊主は老人がよい,いしゃとぼうずはろうじんがよい,ประสบการณ์ของผู้ที่ผ่านโลกมานาน เป็นสิ่งที่มีคุณค่าอย่างยิ่ง หรือเปรียบก็คือ ผู้ใหญ่อาบน้ำร้อนมาก่อน ย่อมรู้ดีกว่า
1396,烏賊の甲より年の劫,いかのこうよりとしのこう,ประสบการณ์ของผู้ที่ผ่านโลกมานาน เป็นสิ่งที่มีคุณค่าอย่างยิ่ง หรือเปรียบก็คือ ผู้ใหญ่อาบน้ำร้อนมาก่อน ย่อมรู้ดีกว่า
1397,一報を聞く,いっぽうをきく,ได้ยินข่าว ได้ทราบข่าว 
1398,入れ替え戦,いれかえせん,เตะเพลย์ออฟ ระหว่าง ทีมหัวตารางของดิวิชั่น 1 กับ ทีมท้ายตารางของลีกสูงสุด เพื่อหาทีมขึ้นชั้นตกชั้น
1399,異形鉄筋,いけいてっきん,เหล็กข้ออ้อย (Deformed bar)
1400,一世を風靡する,いっせをふうびする,เป็นที่นิยม เป็นที่รู้จักอย่างกว้างขวาง ฮิตมาก
1401,命辛々・命辛辛,いのちからがら,รอดชีวิตกลับมา ในที่สุด 
1402,勇み立つ,いさみたつ,คึกคัก ร่าเริง หึกเหิม
1403,意気込む,いきごむ,"คึกคัก,หึกเหิม,มุ่งมั่น"
1404,淫薬,いんやく,ยาปลุกเซ็กส์ ยาปลุกอารมณ์ทางเพศ
1405,言い触らす,いいふらす,ป่าวประกาศไปทั่ว พูดไปทั่ว
1406,一般公開,いっぱんこうかい,เปิดเป็นทางการ เป็นให้คนทั่วไปเข้าได้
1407,逸物,いちもつ,ชั้นเลิศ ชั้นเยี่ยม 
1408,いつぶつ,いつぶつ,ชั้นเลิศ ชั้นเยี่ยม 
1409,逸物,いつもつ,ชั้นเลิศ ชั้นเยี่ยม 
1410,いちもち,いちもち,ชั้นเลิศ ชั้นเยี่ยม 
1411,いちぶつ,いちぶつ,ชั้นเลิศ ชั้นเยี่ยม 
1412,一物・イチモツ,いちもつ,1.ของหนึ่งชิ้น ของเล็กๆน้อยๆ 2. คำที่ใช้ตอน เรื่องๆ นั้น ไม่เหมาะสมที่จะพูด 3. ศัพท์สแลง หมายถึง อวัยวะเพศชาย
1413,居座る,いすわる,1. นั่งอยู่ตรงนั้น โดย ไม่ขยับไปไหน 2. สภาพไม่พึงปราถนา ไม่ดี เกิดขึ้นอยู่อย่างนั้น 3. คงอยู่ในสถานที่ หรือ สภาพนั้นๆ 4. ราคาตลาดไม่ขยับ
1414,言い広める,いいひろめる,ป่าวประกาศไปทั่ว พูดไปทั่ว
1415,息を引き取る,いきをひきとる,เสียชีวิต ตาย 
1416,意匠権,いしょうけん,ลิขสิทธิ์ทางการคิดค้น และ ออกแบบตัวสินค้าขึ้น design right
1417,言いふせる,いいふせる,พูดจนอีกฝ่ายเถียงไม่ขึ้น
1418,意見を吸い上げる,いけんをすいあげる,ดูดความคิด ดึงความคิดจากอีกฝ่ายออกมา
1419,いってこい,いってこい,"ตัดสินใจให้สวนกลับที่เคยคิดมาตลอด
"
1420,糸巻き,いとまき,ด้ายหลอด
1421,一時逃れ,いちじのがれ,เอาตัวรอด แบบขอไปที
1422,否や,いなや,ระหว่างลังเลอยู่ว่า จะทำหรือไม่ทำ ก็เกิด.... ในทันที
1423,否や,いなや,ไม่รับรู้ ไม่รับทราบ แย้ง เห็นต่าง 
1424,萎縮,いしゅく,1.ห่อเหี่ยว ไม่ร่าเริง 2. ฝ่อ ลีบ (อวัยวะในร่างกาย เช่น สมองฝ่อ)
1425,今を生きよう,いまをいきよう,จงอยู่กับปัจจุบัน
1426,異論,いろん,การเห็นต่าง ความเห็นต่าง
1427,移送,いそう,1. การส่งย้ายไปอีกที่หนึ่ง 2. การย้ายอำนาจจัดการคดีจากหน่วยงานหนึ่งไปยังอีกหน่วยงานหนึ่ง ตาม คำสั่งศาล หรือ คำสั่งหน่วยงานรัฐ
1428,怒りを通り越して呆れる,いかりをとおりこしてあきれる,โมโห จนท้ายสุดแล้ว อึ้งพูดอะไรไม่ออกทำอะไรไม่ถูก
1429,一過性,いっかせい,ชั่วคราว ชั่วครู่ ถ้าใช้กับโรคเจ็บ จะหมายถึง โรคนั้นๆ เป็นแล้วเดี๋ยวหายไปเอง
1430,依存心,いそんしん,จิตใจ หรือ ความรู้สึกที่อยากจะพึ่งพาคนอื่น
1431,いいとこ取り,いいとことり,เอามา หรือ เลือกมาแต่เฉพาะส่วนที่ดี 
1432,一考,いっこう,ลองไตร่ตรงดูสักครั้ง ลองคิดดูสักครั้ง
1433,一線を越える,いっせんをこえる,ทำอะไรเกินขอบเขต ล้ำเส้น
1434,一線を交える,いっせんをまじえる,ประลองกันสักตั้ง สู้กันสักหนึ่งคำรบ
1435,行きつけ・行き付け,いきつけ,ไปเป็นประจำ
1436,一攫千金,いっせんせんきん,ได้เงินก้อนโตมาอย่างง่ายดายในหนึ่งครั้ง
1437,厳つい,いかつい,"น่าเกรงขาม, ท่าทางน่ากลัว"
1438,一層親密な信頼関係を築く,いっそうしんみつなしんらいかんけいをきずく,สร้างความสัมพันธ์ และ ความน่าเชื่อถืออย่างแนบแน่นยิ่งขึ้นไปอีก
1439,如何ともし難い,いかんともしがたい,ไร้ทางออก ไม่ว่าจะทำอย่างไรก็ยากอยู่ดี 
1440,イクシー,いくしー,ICSI (intracytoplasmic sperm injection) หรือเรียกง่ายๆว่า ”อิ๊กซี่” เป็นการปฎิสนธินอกร่างกาย เกิดขึ้นในห้องปฏิบัติการ  เป็นอีกวิธีหนึ่ง ที่ช่วยในการปฏิสนธิสำหรับผู้มีบุตรยาก 
1441,囲卵腔内精子注入法,いらんくうないせいしちゅうにゅうほう,"SUZI คือการฉีดอสุจิให้แตะเยื่อเซลล์ไข่
"
1442,意地を見せる,いじをみせる,"โชว์สปิริท,แสดงให้เห็นถึงสปิริท"
1443,出雲神話,いずもしんわ,ตำนานเรื่องทวยเทพในพื้นที่แถบ izumo
1444,因幡国,いなばのくに,ดินแดน Inaba เป็นดินแดนหนึ่งในอดีตของประเทศญี่ปุ่น ปัจจุบัน คือ พื้นที่จังหวัด Tottori
1445,意識調査,いしきちょうさ,การสำรวจความคิดเห็น
1446,意に染まない,いにそまない,ไม่ถูกใจ ไม่พอใจ ไม่พร้อมทำ
1447,意に添わない,いにそわない,ไม่พอใจ ไม่ถูกใจ 
1448,意に沿わない,いにそわない,ไม่พอใจ ไม่ถูกใจ ไม่เป็นดั่งคาด
1449,息急き切る,いきせききる,"หายใจแรง, หายใจเหนื่อย,　หายใจหอบ　　"
1450,言い得て妙,いいえてみょう,พูดได้เข้าท่า พูดได้น่าฟัง พูดได้น่าสนใจ
1451,因縁を付ける,いんねんをつける,"หาเรื่อง,หาเรื่องโจมตีอีกฝ่าย"
1452,いじられツッコミ,いじられつっこみ,คาแรคเตอร์ของตลกคนที่ทำหน้า つっこみ（คนชงมุข แก้มุข ） ที่ถูกฝั่ง ボケ（คนปล่อยมุข）แกล้ง แหย่ ให้เกิดเสียงฮา
1453,印刷部数,いんさつぶすう,ยอดพิมพ์ จำนวนพิมพ์
1454,遺憾に思う,いかんにおもう,รู้สึกเสียใจ เสียความรู้สึก
1455,一筆,いっぴつ・ひとふで,1.การลงพู่กัน 1 เส้น 2.การเขียนจดหมาย หรือ ข้อความสั้นๆ ง่ายๆ 3.ลายมือของคนๆเดียว การเขียนตั้งแต่ต้นจนจบ
1456,一筆を取る・一筆取る,いっぴつをとる・いっぴつとる,ลงลายมือไว้ เซ็นรับรู้ ยอมรับ
1457,一生のお願い,いっしょうのおねがい,คำขอร้องครั้งเดียวในชีวิต (มักใช้เวลาขอร้องอะไรบางอย่างกับอีกฝ่าย)
1458,一所懸命,いっしょけんめい,การพยายามอย่างเต็มที่ 
1459,嫌味・嫌み・厭み,いやみ,"การถากถาง,การพูดเหน็บแนม, การพูดเสียดสี"
1460,一都六県,いっとろっけん,เป็นชื่อรวมของโตเกียวและหกจังหวัดปริมณฑลได้แก่ คะนะงะวะ ไซตะมะ ชิบะ กุมมะ โทะชิงิ อิบะระกิ
1461,イタチ・鼬・鼬鼠,いたち,พังพอน
1462,一次リーグ,いちじリーグ,รอบแบ่งกลุ่ม รอบคัดเลือก
1463,印象派,いんしょうは,"อิมเพรสชันนิสม์ ลัทธิประทับใจ　(Impressionism)
เป็นลัทธิศิลปะที่เกิดขึ้นในคริสต์ศตวรรษที่ 19 โดยการรวมตัวกันของจิตรกรที่อาศัยอยู่ในฝรั่งเศส"
1464,逸材,いつざい,คนที่มีความสามารถพิเศษ
1465,言い振る,いいふる,1.ป่าวประกาศไปทั่ว พูดไปทั่ว 2.เข้าไปพูด ชวนพูด
1466,怒りを表す,いかりをあらわす,แสดง หรือ ออกอาการฉุนเฉียว โมโห โกรธ
1467,怒りあらわ,いかりあらわ,แสดง หรือ ออกอาการฉุนเฉียว โมโห โกรธ
1468,いまトピ,いまトピ,เรื่องที่กำลังเป็นที่พูดถึงกันตอนนี้
1469,異色,いしょく,แปลกใหม่ ไม่เหมือนใคร โดยเฉพาะ
1470,犬の遠吠え,いぬのとおぼえ,ไอ้พวกดีแต่เห่า
1471,今北産業,いまきたさんぎょう,เป็นศัพท์สแลงที่ใช้ตามเว็บบอรด์หมายถึง ให้ช่วยลำดับเหตุการณ์ที่ร่ายกันมา สั้นๆ สักสามบรรทัดได้ไหม
1472,一切合財・一切合切,いっさいがっさい,1. ทั้งหมด ทุกอย่าง ไม่มีเหลือ 2. ตามด้วยประโยคปฏิเสธ หมายถึง ไม่เลย เป็นการปฏิเสธโดยสิ้นเชิง
1473,いざ知らず,いざしらず,มักใช้ในรูป คำนาม＋ならいざしらず หมายถึง 1.หากเป็น ... ละก็ว่าไปอย่าง แต่.... 2. ...จะเป็นอย่างไรก็ช่าง แต่....
1474,生き字引,いきじびき,ผู้รอบรู้ ผู้ชำนาญ
1475,急がば回れ,いそがばまわれ ,ช้าๆได้พร้าเล่มงาม (การทำอย่างระมัดระวัง ด้วยสติ ยังดีเสียกว่า เร่งรีบทำด้วยความประมาท)
1476,異聞,いぶん,เรื่อง่ลึกลับ เรื่องที่คนทั่วไปไม่รู้ 
1477,意見陳述,いけんちんじゅつ,การแถลงถ้อยคำ หรือ กล่าวความเห็นต่อศาล
1478,印象づける,いんしょうづける,เสนอแนะ พรีเซนต์ 
1479,いかなる時でも,いかなるときでも,ไม่ว่ากรณีไหนๆ กรณีใดๆ ก็ตามที
1480,命を落とす,いのちをおとす,เสียชีวิต ตาย 
1481,命に別状はない,いのちにべつじょうはない,ไม่ถึงแก่ชีวิต ไม่ถึงแก่ความตาย ไม่ถึงชีวิต ไม่ถึงตาย
1482,命に別条はない,いのちにべつじょうはない,ไม่ถึงแก่ชีวิต ไม่ถึงแก่ความตาย ไม่ถึงชีวิต ไม่ถึงตาย
1483,一卵性双生児,いちらんせいそうせいじ,เด็กแฝดที่เกิดในใข่ใบเดียวกัน
1484,祈りを捧げる,いのりをささげる,ขอพร ขอสิ่งศักดิ์สิทธิ์
1485,石焼き,いしやき,การย่างบนเตาหิน
1486,陰核亀頭,いんかくきとう,ปุ่มกระสัน 
1487,陰核包皮,いんかくほうひ,หนังหุ้มปุ่มกระสัน
1488,椅子洗い・いす洗い,いすあらい,การให้บริการล้างตัวในสถานบริการอาบอบนวด โดยลูกค้าจะนั่งตรงเก้าอี้และผู้หญิงจะทำความสะอาดให้
1489,一蹴,いっしゅう,1. เตะปลิว เตะลอย 2.ปฏิเสธอย่างไร้เยื่อไย 3.เอาชนะได้อย่างง่ายดาย
1490,胃酸過多症,いさんかたしょう,โรคกรดในกระเพาะหลั่งมามากเกินไป gastric hyperacidity
1491,胃酸欠乏症,いさんけつぼうしょう,โรค หรือ ภาวะไม่มีกรดในกระเพาะอาหาร gastric achlorhydria
1492,異様に見える,いようにみえる,ดูแล้วไม่เหมือน ดูแล้วเห็นแตกต่าง
1493,一等巡査,いっとうじゅんさ,สิบตำรวจเอก
1494,イベコン,いべこん,พริตตี้ ย่อมาจากคำ่ว่า イベントコンパニオン
1495,板挟み,いたばさみ,ภาวะกลืนไม่เข้าคายไม่ออก เพราะว่า คู่กรณีทั้ง 2 คนนั้นอาจเป็นคนรู้จัก หรือ คนที่เราเคารพทั้งคู่ จนทำให้เราอึดอัดใจที่อยู่ข้างใครข้างหนึ่งไม่ได้
1496,痛し痒し,いたしかゆし,กลืนไม่เข้าคายไม่ออก ไม่รู้จะเลือกอันไหนดี 
1497,嫌気,いやけ・いやき,1. ความรู้สึกไม่ชอบ รู้สึกรังเกียจ ความรู้สึกไม่อยากทำต่อ 2.ความรู้สึกไม่มั่นใจ มองโลกในแง่ร้าย จนส่งผลให้ภาพรวมของตลาด หรือ การค้าขายทรุดตัวลง
1498,一時差し止めを命じる,いちじさしどめをめいじる,(ศาล)มีคำสั่งให้ทุเลาการบังคับใช้ มีคำสั่งให้ระงับไปก่อน
1499,育毛,いくもう,การเลี้ยงผม การบำรุงดูแลเส้นผมไม่ให้ร่วง
1500,一撃離脱戦法,いちげきりだつせんぽう,ยุทธวิธีการจู่โจมแบบไม่ทันตั้งตัวแล้วถอย
1501,いかなる場合も許されない,いかなるばあいもゆるされない,ไม่ว่ากรณีไหนๆ ก็ไม่อาจได้รับการยกโทษให้
1502,一等地,いっとうち,ที่ดินทำเลทอง 
1503,いりごま,いりごま,งาขาว
1504,一面を覗かせる,いちめんをのぞかせる,เผยให้เห็นในอีกมุมหนึ่ง
1505,一歩一歩地盤を固める,いっぽいっぽじばんをかためる,สร้างฐานให้แข็งแกร่งไปทีละก้าวสองก้าว
1506,一腹,いっぷく,เกิดจากท้องแม่เดียวกัน
1507,粋がる・意気がる,いきがる,ทำเป็นเก่ง ทำเป็นแน่ วางกล้าม
1508,一銭洋食,いっせんようしょく,ขนมเบื้องญี่ปุ่น อิกเซงโยโชกุ เป็นขนมญี่ปุ่นหน้าตาคล้ายโอโคโนมิยากิ 
1509,一点張り,いってんばり,1.เล่นพนันทีม หรือ สิ่งนั้นๆ อย่างเดียว 2. พยายามจะทำแต่สิ่งนั้นอย่างเดียว โดยไม่สนใจเรื่องอื่น
1510,一斗,いっと,หน่วยวัดของญี่ปุ่น 1 หน่วยเท่ากับ 18.03900 ลิตร
1511,違憲判決,いけんはんけつ,การตัดสินว่าผิดกฎหมายรัฐธรรมนูญ
1512,一文無し•一文なし,いちもんなし,"1.หมดตูด,หมดตัว,สิ้นเนื้อประดาตัว,หมดพกหมดห่อ 2.คนที่ไม่มีเงินเลย,คนที่สิ้นเนื้อประดาตัว"
1513,一眼レフカメラ,いちがんレフカメラ,กล้องสะท้อนภาพเลนส์เดี่ยว หรือ กล้องเอสแอลอาร์ (อังกฤษ: Single-lens reflex camera ตัวย่อคือ SLR) 
1514,怒りを買う,いかりをかう,จุดชนวนทำให้โกรธ 
1515,威張り散らす,いばりちらす,เบ่งไปทั่ว วางกล้ามไปทั่ว
1516,糸を引く,いとをひく,1.ชักใยอยู่เบื้องหลัง บงการ 2. สภาพเหนียวยืด 3. สภาพได้รับผลกระทบอยู่ตลอด 4. สภาพสิ่งของเช่นลูกบอล ลอยตรงยาวไปในอากาศ
1517,一審の無罪判決を覆す,いっしんのむざいはんけつをくつがえす,กลับคำพิพากษาว่าไม่มีความผิดในชั้นต้น (ให้มีความผิด)
1518,威信を取り戻す,いしんをとりもどす,ดึงความเชื่อมั่นและบารมีกลับมา
1519,良い意味で,いいいみで,ในแง่ดี ในเชิงบวก
1520,一騎打ち,いっきうち,1.เดินหน้ารุดหน้าทีละหมาก ทีละตัว 2.การเดิมพัน ต่อสู้กับฝ่ายตรงข้ามทีละคน ทีละตัว ทีละอย่าง 
1521,雷,いかずち,ฟ้าผ่า ฟ้าร้อง
1522,遺伝子組み換え,いでんしくみかえ,การตัดต่อพันธุกรรม
1523,言い立てる,いいたてる,หยิบยกพูดขึ้นมา 
1524,居着く,いつく,อาศัยอยู่ ตั้งถิ่นฐาน
1525,遺訓政治,いくんせいじ,การเมืองที่สืบทอดอำนาจ หรือ การบริหารบ้านเมืองต่อมาจากคนก่อน
1526,息継ぎ,いきつぎ,1. การหยุดพักหายใจ หลังจากออกกำลังกาย หรือว่า ทำงานหนักๆ 2.การหยุดพักสูดอากาศหายใจหลังจากร้องเพลง หรือ เป่าเครื่องดนตรี
1527,如何に関わらず,いかんにかかわらず,โดยไม่สน...ว่าจะเป็นยังไง
1528,慰霊碑,いれいひ,ป้ายเคารพสักการะวิญญาณ ผู้สูญเสีย
1529,淫する,いんする,1. หมกหมุ่นเกินเหตุ ละโมภเกินงาม 2 อนาจาร บัดสีบัดเถลิืง 
1530,一助となる,いちじょとなる,ช่วยเหลือ สนับสนุน 
1531,糸鋸,いとのこぎり,เลื่อยฉลุ (Coping Saw) หรือเลื่อยจิ๊กซอว์
1532,一汁一菜,いちじゅういっさい,อาหารเซ็ต ที่ประกอบด้วย ข้าว กับข้าว ซุป และ ของดอง
1533,一時的な融和,いちじてきゆうわ,ออมชอม หรือ ปรองดองกันชั่วครู่
1534,一歩ニ歩踏み込む,いっぽにほふみこむ,เดินไปทีละก้าวสองก้าว หมายถึง การค่อยๆทำไปทีละนิดทีละนิด
1535,一斉にホイッスルを吹き鳴らすなどし、賛意を示す,いっせいにほいっするをふきならすなどし、さんいをしめす,เป่านกหวีดแสดงความเห็นด้วยอย่างพร้อมเพรียงกัน
1536,いけすかない・いけ好かない,いけすかない,"ไม่ชอบใจ,ไม่ถูกใจ,ขัดใจ (เนื่องจากท่าที หรือ นิสัยของฝ่ายตรงข้าม)"
1537,一問一答,いちもんいっとう,ถามคำตอบคำ ถามไปตอบมา
1538,異を唱える,いをとなえる,แสดงความไม่เห็นด้วย เห็นต่าง แสดงการคัดค้าน
1539,異議を唱える,いぎをとなえる,แสดงความไม่เห็นด้วย เห็นต่าง แสดงการคัดค้าน
1540,岩肌,いわはだ,ผา หน้าผา
1541,一礼,いちれい,คำนับ หรือ ขอบคุณ 1 ครั้ง ทักทายเล็กๆน้อยๆ
1542,一酸化窒素,いっさんかちっそ,ไนตริกออกไซด์ (Nitric oxide; NO) หรือไนโตรเจนออกไซด์
1543,一定の距離を置く,いっていのきょりをおく,กั้นระยะห่างไว้ชัดเจน 
1544,一般的に言って,いっぱんてきにいって,ถ้าพูดโดยทั่วไป　ถ้าพูดกว้างๆ 
1545,移民排斥,いみんはいせき,การขับไล่พวกผู้อพยบออกไป
1546,否応,いやおう,การรับรู้ และ การไม่รับรู้
1547,否応無しに,いやおうなしに,โดยไม่สนใจว่าอีกฝ่ายจะโอเคหรือไม่ 
1548,否応を言わせない,いやおうをいわせない,ไม่ให้อีกฝ่ายได้แสดงความเห็น ว่า เห็นด้วยหรือไม่
1549,一元化,いちげんか,การรวมให้เป็นหนึ่งเดียว เช่น หน่วยงาน องค์กร หรือ ข้อมูลที่แตกแยกให้รวมกันเป็นหนึ่งเดียว 
1550,潔しとしない ,いざきよしとしない,ไม่ยอมอยู่ใต้ ไม่ตกอยู่ในความคิดเช่นนั้น 
1551,衣類収納袋,いるいしゅうのうぶくろ,ถุงที่เก็บยัดเสื้อผ้า 
1552,衣類圧縮袋,いるいあっしゅくぶくろ,ถุงอัดสุญญากาศสำหรับเก็บเสื้อผ้า
1553,一区切りつける,いちくきりつける,ตัดปัญหา ให้มันจบ ให้มันยุติ
1554,一村一製品運動,いっそんいちせいひんうんどう,หนื่งตำบลหหนื่งผลิตภัณท์
1555,異性関係,いせいかんけい,ความสัมพันธ์ หรือ เกี่ยวข้องกับเพศตรงข้าม
1556,一目瞭然 ,いちもくりょうぜん,ดูแว๊บเดียวก็รู้แล้วว่าอะไรเป็นอะไร 
1557,インテリ層,いんてりそう,กลุ่มปัญญาชน กลุ่มผู้มีการศึกษา
1558,稲作農家,いなさくのうか,ชาวนาที่ทำข้าว ชาวนา
1559,１点を返す,いってんをかえす,ยิงไล่มา 1 ลูก ตีโต้มา 1 ลูก ตีตื้นมา 1 ลูก
1560,一矢報いる・一矢を報いる,いっしむくいる,เอาคืน ตีโต้คืนบ้าง
1561,1票を投じ、わたしたちの権利を行使する,いっぴょうをとうじ、わたしたちのけんりをこうしする,ใช้สิทธิของพวกเราด้วยการโหต 1 เสียง
1562,一躍,いちやく,1.กระโดด 1 ก้าว 2. ความนิยมพุ่งพรวดในพริบตา 3. รุดหน้าอย่างก้าวกระโดด
1563,育児放棄,いくじほうき,ละทิ้งการเลี้ยงดูลูกตัวเอง ไม่สนใจเลี้ยงลูก
1564,異業種な企画,いぎょうしゅなきかく,โปรเจคที่เราหลายแวดวงธุรกิจเข้ามาจอยกัน
1565,怒りを露わにする,いかりをあらわにする,แสดงความโกรธเกรี้ยว แสดงท่าทีไม่พอใจ
1566,一世一代の夢,いっせいちだいのゆめ,ความฝันครั้งหนึงในชีวิต
1567,一匹狼,いっぴきおおかみ,หมาป่าผู้โดดเดี่ยว
1568,一生分の運を使い果たす,いっしょうぶんのうんをつかいはたす,ใช้ดวง หรือ ความโชคดีที่มีตลอดทั้งชีวิตไปจนหมด
1569,慇懃,いんぎん,สุภาพเกิน มารยาทจ๋า
1570,慇懃無礼,いんぎんぶれい,"สุภาพเกิน,มารยาทจ๋าเกินไปจนไม่จำเป็น (ในทางกลับกัน อาจทำให้ดูเสียมารยาท )"
1571,家を空ける,いえをあける,ไปข้างนอก ไม่อยู่บ้าน
1572,一発レッドカード,いっぱつれっどかーど,โดนใบแดงเลย โดยไม่โดนสองเหลือง
1573,痛め付ける,いためつける,1. อัดให้น่วม ทำให้บาดเจ็บ ทรมานให้สาสม 2.แต่งผม แต่งตัวดูไม่น่าสนใจ
1574,生き様,いきざま,วิธีชีวิต การดำเนินชีวิต
1575,異才,いさい,อัจฉริยะ 
1576,医科,いか,ทางอายุรศาสตร์ ทางการแพทย์ ทางเวชกรรม
1577,医師免許,いしめんきょ,ใบอนุญาตเป็นผู้ประกอบวิชาชีพเวชกรรม ใบประกอบวิชาชีพแพทย์
1578,息を切らす,いきをきらす,"เหนื่อยขาดใจ,เหนื่อยหอบ (จากการออกกำลังกาย หรือ เหนื่อยมากๆ เป็นต้น)"
1579,隠喩,いんゆ, การอุปลักษณ์ ( Metaphor ) การเปรียบเป็น อุปลักษณ์ ก็คล้ายกับอุปมาโวหารคือเป็นการเปรียบเทียบเหมือนกัน แต่เป็นการเปรียบเทียบ สิ่งหนึ่งเป็นอีกสิ่งหนึ่ง
1580,一般人以下,いっぱんじんいか,ต่ำกว่าคนทั่วไป
1581,許嫁,いいなずけ,คู่หมั้น
1582,一時抹消登録,いちじまっしょうとうろく,การลงทะเบียนไม่ใช้รถคันนี้ชั่วคราว
1583,意思疎通を図る,いしそつうをはかる,พูดคุยทำความเข้าใจ 
1584,謂れ,いわれ,เหตุผล ที่มา
1585,謂れ因縁,いわれいんねん,ที่มา ต้นตอของเรื่องราว
1586,謂われない,いわれない,"ไม่มีเหตุผล หรือ หลักฐาน(ที่จะถูกกล่าวหาเช่นนั้น),ไม่สมเหตุสมผล"
1587,一騎当千,いっきとうせん,แข็งแกร่งมากๆ 
1588,一人当千,いちにんとうせん・いちにんとうぜん,แข็งแกร่งมากๆ 
1589,"<a href=""/dictionary/show/56604"">一目散</a>",いちもくさん,"วิ่งหน้าตั้ง,โกยหน้าตั้ง"
1590,慰安所,いあんじょ,สถานบำเรอทางทหารในสมัยสงคราม
1591,域に達する,いきにたっする,อยู่ในข่ายที่ อยู่ในระดับที่
1592,一糸纏わず,いっしまとわず,ไม่ใส่เสื้อผ้าแม้แต่ชิ้นเดียว
1593,一糸乱れず,いっしみだれず,สภาพเรียบร้อย เนี๊ยบ
1594,犬系女子,いぬけいじょし,ผู้หญิงที่มีลักษณะนิสัยคล้ายสุนัข เช่น ชอบรอคอย ซื่อสัตย์ ซื่อตรงกับคนรัก พูดและทำในสิ่งที่คิด
1595,囲碁を打つ,いごをうつ,เล่นเกมโกะ เล่นโกะ
1596,一飛曹,いっぴそう,ยศหนึ่งในทหารเรือที่เป็นพลขับเครื่องบินญี่ปุ่นสมัยสงครามโลก ยศสูงกว่า 二飛曹(にひそう)
1597,一等飛行兵曹,いっとうひこうへいそう,ยศหนึ่งในทหารเรือที่เป็นพลขับเครื่องบินญี่ปุ่นสมัยสงครามโลก ยศสูงกว่า 二飛曹(にひそう)
1598,医系,いけい,สายแพทย์ศาสตร์ เด็กที่เรียนสายแพทย์
1599,育樹,いくじゅ,ปลูกป่า ปลูกต้นไม้
