,Kanji,Word,Meaning
1309,案分・按分,あんぶん,แบ่งสัดส่วน สัดส่วน
1310,空き時間,あきじかん,เวลาว่าง
1311,ありき,ありき,1.ตั้งธงไว้ ตั้งธงว่า 2.วางต่อท้ายคำนาม ใช้คล้ายกับคำว่า あった ซึ่งหมายถึง มีเรื่องราวเช่นนั้นเกิดขึ้น
1312,相容れない関係,あいいれないかんけい,ความสัมพันธ์ที่ไม่ลงตัว
1313,青文字系,あおもじけい,แฟชั่นการแต่งตัว แถบย่าน ฮาราจูกุ แหวกแนก มีสไตล์ เป็นของตัวเอง
1314,甘系,あまけい,แนวหวาน (แฟชั่น การแต่งตัว)
1315,後付け・跡付け,あとづけ,1.การใส่ของไว้ท้ายคนที่ขี่ม้าอยู่ หรือ ของวางท้าย 2.ผู้ติดตาม 3.พวกประจบสอพลอ 4.การเพิ่มเติมเข้าไป 5.การละเล่นต่อท้ายคำ (เหมือน しりとり)
1316,アルコール依存症,あるこーるいぞんしょう,โรคพิษสุราเรื้อรัง
1317,改めて,あらためて,อีกครั้ง 
1318,赤枠内,あかわくない,ภายในกรอบสีแดง
1319,圧勝,あっしょう,การชนะขาดลอย
1320,芦ノ湖,あしのこ,ทะเลสาบ ที่ถูกล้อมรอบด้วยภูเขา อยู่บน ฮาโคเนะ
1321,足を崩す,あしをくずす,นั่งสบายๆ 
1322,安居入り,あんごいり,วันเข้าพรรษา เข้าพรรษา
1323,安居明け,あんごあけ,ออกพรรษา วันออกพรรษา
1324,アンコール遺跡,あんこーるいせき,นครวัด ในเขมร
1325,煽り立てる,あおりたてる,1. ลมพัดของสั่นไหว 2. ยุยง ปลุกปั้น ปลุกระดม
1326,甘い玉子焼き,あまいたまごやき,ไข่หวาน
1327,胡坐をかく,あぐらをかく,1.นั่งขัดสมาธิ แบบ สบายๆ 2.ทำตัวตามสบายเกิน ไม่พยายามอะไร
1328,足を洗う,あしをあらう,"ล้างมือ,หันหลังให้,กลับตัวกลับใจ ***มักใช้กลับสิ่งที่ไม่ดี เช่น ยากูซ่า หรือ พนันบอล"
1329,アブラ采,あぶらさい,ผักกวางตุ้ง
1330,味付き挽肉,あじつきひきにく,หมูทรงเครื่อง
1331,足元がおぼつかない,あしもとがおぼつかない,"เดินเป๋ไปเป๋มา,เดินเหมือนจะล้ม"
1332,後味,あとあじ,1. รสชาติที่หลงเหลือหลังจากทาน หรือ ดื่มอะไรลงไป 2. ความรู้สึกคงเหลือหลังจากผ่านการทำอะไร
1333,有ろう事か,あろうことか,เรื่องเหลือเชื่อ เรื่องน่าอับอาย เรื่องน่าอดสู
1334,雨降って地固まる,あめふってじかたまる,"ฟ้าหลังฝน,หลังจากเรื่องที่เลวร้ายผ่านไป จะมีเรื่องที่ดีงามมากกว่าเดิมเกิดตามมาเสมอ"
1335,当たりくじ予想誌,あたりくじよそうし,นิตยสารใบ้หวย
1336,雨後曇・雨のち曇り,あめのちくもり,ศัพท์พยากรณ์อากาศ หมายถึง ฝนตกจากนั้นจะมีเมฆมาก
1337,雨時々曇り,あめときどきくもり,ศัพท์พยากรณ์อากาศ หมายถึง ฝนจะตกแทบตลอด สลับกับฟ้าครึ้ม (โดยในช่วงที่ฝนไม่ตก ฟ้าก็จะครึ้ม ไม่สดใส)
1338,兄坊さん,あにぼんさん,"(คำใช้เรียกในบ้านคนรวยโอซาก้า) คุณชาย, ลูกชายคนโต, คุณชายใหญ่"
1339,当て込み,あてこみ,1. ตั้งความหวัง ฝากความหวัง 2. แทรกเนื้อหาที่ไ้ด้รับความสนใจในช่วงนั้นๆ เพื่อให้ ผู้ชมรู้สึกสนุกสนาน
1340,当て込む,あてこむ,1. ตั้งความหวัง ฝากความหวัง 2. แทรกเนื้อหาที่ไ้ด้รับความสนใจในช่วงนั้นๆ เพื่อให้ ผู้ชมรู้สึกสนุกสนาน
1341,宛がう・充てがう,あてがう,"1.ทาบ,แนบติด  2.ให้ (สิ่งที่ควรให้)"
1342,アステリスク,あすてりすく,เครื่องหมายดอกจัน
1343,安定配当株,あんていはいとうかぶ,Income stock หุ้นที่จ่ายเงินปันผลสูงกว่าค่าเฉลี่ยของตลาด
1344,あっという間に,あっというまに,ชั่วพริบตา
1345,顎で使う,あごでつかう,ใช้ให้คนทำอะไรด้วยท่าทีเย่อหยิ่ง อะโสโอหัง
1346,後先見ず,あとさきみず,ไม่คิดหน้าคิดหลัง 
1347,天邪鬼,あまのじゃく,คนไม่ซื่อ คนที่มีพฤตกรรมไม่ซื่อ ดื้อ พวกเกรียนขวางโลก
1348,愛県家,あいけんか,คนที่มีสำนึกรักบ้านเกิด จนชอบหยิบข้อดีของจังหวัดตัวเอง มาโปรโหมต
1349,あ行,あぎょう,ผู้ชายที่อยากมีแฟนมาก ผู้ชายที่พร่ำบ่นว่า อยากมีแฟนไวๆ
1350,網買い,あみがい,ซื้อของผ่านเน็ต
1351,安定剤,あんていざい,ยาระงับ
1352,あかん,あかん,ห่วย แย่สุดๆ ไม่ได้เรื่อง อันตราย (関西弁 ความหมายเหมือนやばい)
1353,足がつる,あしがつる,ตะคริวกินขา
1354,哀愁哀楽,あいしゅうあいらく,เรื่องสุข และ เรื่องทุกข์ 
1355,溢れ返る,あふれかえる,ล้น ทะลัก แน่น
1356,相性がいい,あいしょうがいい,เข้ากัน ถูกชะตากัน
1357,編み込む,あみこむ,ถัก (ผ้า ไหมพรม )
1358,揚げ玉,あげだま,กากที่ทอด ของพวก เทมปุระ
1359,音沙汰,あとさた,ข่าวคราว ข่าวสาร 
1360,足元を見る・足許を見る,あしもとをみる,ฉวยโอกาสทำ ฉวยโอกาสขึ้นราคา หลัีงจาก เล็ง หรือ จับจุดอ่อน จับจังหวะของฝ่ายตรงข้ามได้
1361,足下につけ込む,あしもとにつけこむ,"ฉวยโอกาสทำ,ฉวยโอกาสขึ้นราคา (หลังจาก เล็ง หรือ จับจุดอ่อน จับจังหวะของฝ่ายตรงข้ามได้)"
1362,足下を見てつけあがる,あしもとをみてつけあがる,ฉวยโอกาสทำ ฉวยโอกาสขึ้นราคา หลัีงจาก เล็ง หรือ จับจุดอ่อน จับจังหวะของฝ่ายตรงข้ามได้
1363,阿僧祇,あそうぎ,"อสงไขย, นับไม่ถ้วน, หน่วยที่นับไม่ได้ (หลายตำราได้คำนวณให้เป็นจำนวนตัวเลขออกมาแต่ก็ไม่มีข้อสรุปที่ตรงกัน)"
1364,頭をよぎる,あたまをよぎる,ความคิด ความกังวล อะไรบางอย่างผุดลอยขึ้นมา
1365,後厄,あとやく,ปีหลังเบญจเพศ
1366,アンダーコート剤,あんだーこーとざい,น้ำยาเคลือบ
1367,アフター編,あうたーへん,ช่วงเบื้องหลัง
1368,あくどい,あくどい,1. เยอะเกินไป จนดูไม่ดี ไม่งาม เกินขอบเขต เล่นแผนชั่ว 2. แต่งหน้า หรือ รสชาติ เยอะเกินไป จนดูออกมาไม่ดี ไม่งาม ไม่อร่อย
1369,足取りが軽い,あしどりがかるい,"1.เท้าเบา,เดินคล่อง 2.ตัวเบา (พ้นทุกข์,ไม่ต้องถือของหนัก)"
1370,足取りが重い,あしどりがおもい,"1.เท้าหนัก เดินไม่คล่อง 2.ทุกข์,เศร้าโศก,ไม่ร่าเริง"
1371,斡旋料,あっせんりょう,ค่าไกล่เกลี่ย ค่าตัวกลาง
1372,阿羅漢,あらかん・あらはん,พระอรหันต์ (มาจากภาษาสันสกฤต Arhan)
1373,飽くなき,あくなき,ไม่หยุดยั้ง พุ่งทะยาน
1374,姉る,あねる,ทำตัวแก่ ทำตัวเป็นแม่ ทำตัวเป็นผู้ใหญ่ ทั้งๆที่รุ่นเดียวกัน
1375,悪業,あくごう,กรรมชั่ว ทำเรื่องไม่ดีที่ส่งผลให้เกิดสิ่งไม่ดีตามมา
1376,後々・後後,あとあと,ภายหลัง อนาคต หลังจากนี้ 
1377,甘口醤油,あまくちしょうゆ,ซอสหวาน ซีอิ้วหวาน 
1378,有り得る,ありえる,เป็นไปได้ มีความเป็นไปได้
1379,有り得る,ありうる,เป็นไปได้ มีความเป็นไปได้
1380,あてレコ,あてレコ,การพากย์เสียงทับ
1381,あぼーん,あぼーん,การลบข้อความ Delete เป็นศัพท์สแลงที่ใช้ในบอร์ด 2channel
1382,鮑・鰒•アワビ,あわび,1.หอยเป๋าฮื้อ 2.หอย (อวัยเพศหญิง)
1383,赤子を裸にする,あかごをはだかにする,ตัดความช่วยเหลือ ผู้ด้อย ผู้ไร้ความสามารถ
1384,赤子の手をねじる,あかごのてをねじる,เอาชนะได้อย่างง่ายดาย หรือ ทำได้อย่างง่ายดาย
1385,阿鼻叫喚,あびきょうかん,1.สภาพน่าอัปยศ อดสู 2. คร่ำครวญ ร้องไห้ อย่างน่าเวทนา 
1386,頭を冷やす,あたまをひやす,ไปสงบสติอารมณ์หน่อย 
1387,挙句の果て,あげくのはて,บทสรุปส่งท้าย ในท้ายที่สุด สรุปแล้วว่า 
1388,暗礁に乗り上げる,あんしょうにのりあげる,ชนตอ เจออุปสรรคที่ไม่คาดคิด 
1389,青錆,あおさび,สนิมเขียว
1390,赤錆,あかさび,สนิมแดง
1391,雨漏れ,あめもれ・あまもれ,น้ำฝนรั่ว หลังคารั่ว
1392,アームレスト,あーむれすと,ที่พักแขน
1393,荒取り,あらどり,การกัดหยาบ
1394,愛想がいい,あいそがいい,"อัธยาศัยดี,เฟรนลี่,เป็นกันเอง"
1395,あげまん,あげまん,ช่วงดวงขึ้น ช่วงดวงดี 
1396,後を絶たない,あとをたたない,เกิดขึ้นอย่างไม่ขาดสาย เรื่อยๆ 
1397,アライアンス,あらいあんす,"alliance 1.สมาพันธ์, องค์กร, พันธมิตร　2.แนวร่วม, ผู้สนับสนุน　3. ความสัมพันธ์ใกล้ชิด "
1398,足枷・足かせ,あしかせ,โซ่ตรวน ที่ล็อคขา
1399,ＡＳＥＡＮ経済共同体・アセアン経済共同体,あせあんけいざいきょうどうたい,"AEC หรือ Asean Economics Community คือการรวมตัวของชาติใน Asean 10 ประเทศ โดยมี ไทย, พม่า, ลาว, เวียดนาม, มาเลเซีย, สิงคโปร์, อินโดนีเซีย, ฟิลิปปินส์, กัมพูชา, บรูไน เพื่อที่จะให้มีผลประโยชน์ทางเศรษฐกิจร่วมกัน


"
1400,呆れを通り越して笑う,あきれをとおりこしてわらう,อึ้ง จนท้ายสุดแล้ว ขำ หรือ หัวเราะออกมาเอง   
1401,足をすくわれる・足を掬われる,あしをすくわれる,ถูกขัดแข้งขัดขา ถูกก่อกวนจนทำให้พลาด ถูกทำอะไรเกินความคาดหมาย
1402,足をすくう・足を掬う,あしをすくう,"ขัดแข้งขัดขา,ก่อกวนจนทำให้พลาด,ทำอะไรเกินความคาดหมาย"
1403,悪名高い,あくみょうだかい,มีชื่อเสียงในทางไม่ค่อยดี 
1404,顔が真っ赤になる,あたまがまっかになる,อายจนหน้าแดง
1405,頭が真っ白になる,あたまがまっしろになる,1.ตื่นเต้น จนพูดไม่ออก หรือ ลืมสิ่งที่จะพูดหมด 2.ร้อนรนจนทำอะไรไม่ถูก
1406,頭の中が白くなる,あたまのなかがしろくなる,ตื่นเต้น จนพูดไม่ออก หรือ ลืมสิ่งที่จะพูดหมด 
1407,暗号化,あんごうか,การเข้ารหัส (Encrypted)
1408,穴が出る,あながでる,"ตูดออก ท้ายออก
"
1409,あとこし,あとこし,"ท้ายปัด ตูดปัด
"
1410,あらまあ,あらまあ,"แหม,แม่เจ้า (ประหลาดใจ) โดยมากผู้หญิงใช้"
1411,足並みを揃える,あしなみをそろえる,ตบเท้าไปพร้อมๆกัน ทำไปพร้อมๆกัน
1412,当て馬,あてうま,1.ม้าตัวเมียที่เอาไว้ล่อ หรือ กระตุ้นม้าตัวผู้ 2. คนที่เอาไว้หลอกล่อ หรือ สกัดกั้นฝ่ายตรงข้าม
1413,当て馬にする,あてうまにする,โยกย้ายคนในไปรับตำแหน่ง เพื่อกลบซ่อนความทะเยอทะยานของตัวเอง
1414,暴き立てる・発き立てる,あばきたてる,เปิดเผยความลับของคนอื่นออกมา ให้ สังคมได้รับรู้ (คำนี้จะเน้นมากกว่าคำว่า 暴く)
1415,暴き出す・発き出す,あばきだす,เริ่มเปิดเผยความลับของคนอื่นออกมา ให้ สังคมได้รับรู้ (คำนี้จะเน้นมากกว่าคำว่า 暴く)
1416,あがり,あがり,น้ำชา
1417,悪材料,あくざいりょう,"1.(ศัพท์หุ้น) ข่าวร้าย,ปัจจัยเสี่ยง,ปัจจัยที่ทำให้ภาพรวมตลาดตกลง 2.ปัจจัยที่ทำให้เกิดผลเสีย"
1418,悪材料視する,あくざいりょうしする,(ศัพท์หุ้น) มองปัจจัยเสี่ยง ปัจจัยที่ทำให้ภาพรวมตลาดตกลง 
1419,安定感,あんていかん,ความรู้สึกมั่นคงมีเสถียรภาพ
1420,悪鬼,あっき,ปีศาจ ภูตผี ที่มีความฝังแค้น ต้องสาป
1421,油かす,あぶらかす,กากหมู แค๊ปหมู
1422,預かってもらう,あずかってもらう,รบกวนฝากของหน่อย
1423,青いマンゴー,あおいまんごお,มะม่วงดิบ
1424,青いマンゴー,あおいまんごお,มะม่วงดิบ
1425,悪魔祓い・悪魔払い,あくまばらい,ไล่ผี ไล่ของ ขับไล่สิ่งชั่วร้าย
1426,侮りがたい・侮りがたし,あなどりがたい・あなどりがたし,ประมาทไม่ได้ ห้ามดูถูก
1427,握手を交わす,あくしゅをかわす,จับมือซึ่งกันและกัน จับมือ
1428,侮れない,あなどれない,ประมาทไม่ได้ ดูถูกไม่ได้ ทำเป็นเล่นไม่ได้ ล้อเล่นไม่ได้
1429,赤ずきん,あかずきん,หนูน้อยหมวกแดง
1430,悪評,あくひょう,การมีชื่อเสียงในทางลบ　　ชื่อเสีย　　นิสัยเลว　　　ความประพฤติเลว
1431,顎を出す,あごをだす,เหนื่อยมากๆ เหนื่อยสุดๆ
1432,顎が出る,あごがでる,เหนื่อยมากๆ เหนื่อยสุดๆ
1433,揚げ卵の甘酢餡かけ　　,あげたまごのあまずあんかけ,ไข่ลูกเขย
1434,甘酒,あまざけ,เหล้าหวาน สาเกหวาน (ทำมาจากข้าวหมัก)
1435,愛猫,あいびょう,แมวตัวโปรด
1436,愛猫家,あいびょうか,คนรักแมว
1437,悪質客引き,あくしつきゃくひき,พวกเชียร์แขกเลวๆ
1438,跡地,あとち,ที่ดินที่หลงเหลือสภาพร่องรอยของตึกรามบ้านช่อง
1439,青色吐息,あおいろといき,เสียงถอนลมหายใจ ตอนประสบปัญหายุ่งยากลำบากใจ
1440,安全帽,あんぜんぼう,"หมวกนิรภัย,หมวกกันน็อค"
1441,ある時払いの催促無し,あるときばらいのさいそくなし,มีแล้วค่อยจ่าย
1442,ある時払い,あるときばらい,การมีแล้วค่อยจ่าย
1443,後パブ,あとぱぶ,Post PR การทำพีอาร์ย้อนหลัง
1444,安定剤,あんていざい,สารที่ทำให้คงตัว stabilizing agent (อาจเรียกว่า stabilizer หรือ stabiliser) หมายถึงสารที่ใช้เป็นวัตถุเจือปนอาหาร (food additive) เพื่อวัตถุประสงค์ ทำให้อาหารคงตัว เช่น ป้องกันการแยกชั้นของเหลว ป้องกันการสูญเสียกลิ่นรส (flavor) คุณค่าทางโภชนาการ 
1445,足が出る,あしがでる,1.ค่าใช้จ่ายเกินงบจนขาดทุน หรือ เข้าเนื้อ 2. ตอผุด (เรื่องที่ซ่อนโผล่)
1446,相まみえる,あいまみえる,คำถ่อมตน หมายถึง พบกัน เจอกัน
1447,悪影響を与える,あくえいきょうをあたえる,ส่งผลกระทบที่ไม่ดี ให้ผลกระทบร้าย
1448,案内役,あんないやく,คนที่รับบทบาทเดินพาแนะนำ
1449,頭が冷える,あたまがひえる,"สงบสติอารมณ์,ใจเย็นลง"
1450,祖熱,あらねつ,ความร้อนของอาหารหลังต้ม หรือ ทอดย่าง เป็นความร้อนระดับที่ใช้มือจับไม่ได้
1451,粗熱を取る・粗熱をとる,あらねつをとる,ทิ้งของ หรือ วัตถุดิบหลังจากต้ม หรือ ทอดย่างไว้ให้เย็นตัวลงในระดับที่ใช้มือจับได้ 
1452,朝活,あさかつ,"กิจกรรมช่วงเช้า,การใช้ชีวิตช่วงเช้า"
1453,赤字国債,あかじこくさい,การออกพันธบัตรรัฐบาลเพื่อหารายได้มาชดเชยการขาดทุนทางงบดุลของประเทศ
1454,アルミ箔,あるみばこ,กระดาษฟอยล์ห่อ
1455,安産祈願,あんさんきがん,1.การขอภาวนาให้ลูกที่จะเกิดออกมาแข็งแรงปลอดภัย 2. การภาวนาขอพรให้ปลอดภัย
1456,握力器,あくりょくき,ที่บีบมือ
1457,握力計,あくりょくけい,ที่บีบมือวัดพลังของแขน
1458,相手を崩す,あいてをくずす,ทำลายคู่ต่อสู้ ล้มคู่ต่อสู้ เล่นงานคู่ต่อสู้
1459,アルツハイマー,あるつはいまー,โรคอัลไซเมอร์ 
1460,頭がぎんぎんする,あたまがぎんぎんする,ปวดหัวมาก
1461,当て付ける,あてつける,1. พูดจาเสียดแทง กัด 2.แสดงความสนิทสนม 
1462,あえなく,あえなく,ภาวะจำยอม อย่างราบคาบ 
1463,圧力をかける,あつりょくをかける,กดดัน 
1464,悪徳警官,あくとくけいかん,ตำรวจชั้นเลว
1465,圧制者,あっせいしゃ,ทรราช
1466,合間を縫う,あいまをぬう,ปลีกตัวไปทำ ใช้ช่วงเวลาสั้นๆ ระหว่างพักให้เกิดประโยชน์
1467,足を引きずって歩く,あしをひきずってあるく,เดินกระโผลกกระเผก
1468,証を立てる,あかしをたてる,โชว์ หรือ แสดง พิสูจน์หลักฐานให้เห็น
1469,アルパカ,あるぱか,ตัวอัลปาก้า (Alpaca)เป็นสัตว์ในตระกูลอูฐอาศัยอยู่ตามภูเขาสูงแถบอเมริกาใต้
1470,歩み寄り,あゆみより,การประณีประณอม การยอมกัน
1471,足取りを掴む,あしどりをつかむ,ได้เบาะแสเส้นทางหลบหนีของผู้ร้าย
1472,アングラ情報誌,あんぐらじょうほうし,นิตยสารที่เน้นข้อมูลใต้ดิน ข้อมูลลับ
1473,東屋,あずまや,ศาลาเปิด
1474,朝方,あさがた,ช่วงเช้า
1475,誂え向き,あつらえむき,ตามใจหวัง ตามสั่ง ตามที่คิดเลย เข้าทาง
1476,哀悼の誠をささげる,あいとうのまことをささげる,แสดงออกถึงความเศร้าเสียใจอย่างสุดซึ้ง
1477,悪しからずご了承願います,あしからずごりょうしょうねがいます,ขออย่าได้ถือโทษ และ โปรดทำความเข้าใจด้วย
1478,アキレス腱断裂,あきれすけんだんれつ,เอ็นร้อยหวายขาด
1479,文無し,あやなし,1. ไม่สมเหตสมผล ไม่สอดคล้องกับความจริง ไม่ได้ตรรกกะ 2.สิ้นเปลือง เปล่าประโยชน์ 3.　แยกไม่ออก　
1480,アリバイ屋,ありばいや,บริษัทนอมีนี ที่เอาไว้ออกใบหักภาษี ณ ที่จ่าย หรือ สลิปเงินเดือนในกรณีที่เจ้าตัวไม่อยากให้รู้ว่าตัวเองทำงานอะไร หรือ ที่ไหน โดยมาก ใช้ในแวดวงคนที่ทำงานกลางคืน (สาวขายบริการ หรือ ร้านให้บริการทางเพศ )
1481,アカメの揚げ物,あかめのあげもの,ปลากะพงทอด
1482,揚げ豆腐,あげとうふ,เต้าหู้ทอด
1483,揚げ魚のチリソースがけ,あげさかなのちりそーすがけ,ปลาราดพริก
1484,アカメの黒こしょう炒め,あかめのくろこしょういため,ปลากะพงผัดพริกไทยดำ
1485,アカメとセロリ炒め,あかめとせろりいため,ปลากระผงผัดขึ้นฉ่าย
1486,アカメの春雨炒め,あかめのはるさめいため,ปลากะพงผัดวุ้นเส้น
1487,アカメの甘酢ソースがけ,あかめのあまずそーすがけ,ปลากะพงผัดเปรี้ยวหวาน
1488,秋田犬,あきたけん,สุนัขสายพันธุ์ Akita มีถิ่นกำเนิด ที่จังหวัด Akita (秋田県) ตั้งอยู่บริเวณภูมิภาคโทโฮคุ
1489,アーケード商店街,あーけーどしょうてんがい,แหล่งช๊อปปิ้งที่มีหลังคากั้นตลอดทางเดิน
1490,足元の景況,あしもとのけいきょう,สภาพเศรษฐกิจดั้งเดิม พื้นฐานเศรษฐกิจ
1491,あとずさり,あとずさり,ถดถอย ถอยหลัง
1492,アルコール性認知症,あるこーるせいにんちしょう,โรคสมองเสื่อมที่มีสาเหตุจากอการติดสุราเรื้อรัง
1493,露わにする,あらわにする,ทำให้ประจักษ์ ทำให้ปรากฏแจ้ง
1494,露になる,あらわになる,กลายเป็นที่รู้กัน เป็นที่ประจักษ์ เป็นที่รู้กัน
1495,アカメと野菜の炒め,あかめとやさいのいため,ปลากะพงผัดผักรวม
1496,アヒル肉の激辛炒め,あひるにくのげきからいため,ผัดเผ็ดเป็ดย่าง
1497,アヒル肉のあんかけ,あひるにくのあんかけ,เป็ดสามรส
1498,雨晒し,あめざらし,ปล่อยให้โดนฝน
1499,斡旋業務,あっせんぎょうむ,ทำหน้าที่ประสานงาน ทำหน้าที่เป็นตัวกลาง ตัวเชื่อม
1500,あいがけ,あいがけ,1. ผสมของรวมกันลงไป 2.ข้าวหน้าแกงกะหรี่ที่ราดท๊อปปิ้งลงบนหน้า 3.ข้าวหน้าแกงกะหรี่เนื้อ
1501,兄ちゃん,あんちゃん,1. คำเรียกพี่ชายตัวเองอย่างสนิทสนมเป็นกันเอง 2. คำเรียกวัยรุ่นผู้ชายแบบกันเอง 3.คำเรียกเด็กเที่ยววัยรุ่นชาย
1502,安全日,あんぜんび,วันที่ไข่ไม่ตก (ไม่มีโอกาสตั้งครรภ์)
1503,浅知恵,あさぢえ,ความคิดตื้นๆ
1504,亜鉛粉末,あえんふんまつ,ผงสังกะสี
1505,明日葉・アシタバ,あしたば,อะชิตาบะ Ashitaba(Angelica ญี่ปุ่น) เป็นพืชสมุนไพร มีถิ่นกำเนิดใน Hachijo ประเทศญี่ปุ่น ภาษาอังกฤษ คือ Angelica keiskei 
1506,足を取られる,あしをとられる,1.　เมาเดินเซ 2.　เจออุปสรรคจนไปไม่เป็น
1507,敢えて言うなら・あえて言うなら,あえていうなら,ถ้าต้องพูดละก็ (จริงๆไม่ได้มีอะไรให้พูด หรือ ไม่จำเป็นต้องพูด)
1508,悪名,あくめい,ข่าวฉาวโฉ่ ชื่อเสียงไม่ดี 
1509,後金,あときん,1.ยอดเงินคงเหลือ 2. การชำระสินค้าหลังได้ของ การชำระภายหลัง
1510,顎をしゃくる,あごをしゃくる,(ใช้งานคนด้วย) ท่าทีผยอง อวดดี
1511,足掛け,あしかけ,1. ใช้กับจำนวนตัวเลข หมายถึง ประมาณ ...(ปัดเศษ) ราวๆไม่ถึงปีเต็ม เช่น 足掛け3年 หมายถึง ราว 3 ปี (แต่ไม่เต็ม 3 ปี) 2. บ่อกำเนิดเรื่อง 3.ท่าขัดขาล้มในกีฬาต่อสู้ 4.ย่อมาจาก 足掛け上がり
1512,暗澹,あんたん,1. มึดมน ไม่ชัดเจน ดูหมองๆ 2. จิตใจมัวหมอง
1513,阿吽の呼吸•あうんの呼吸,あうんのこきゅう,"จังหวะ หรือ ความรู้สึกผสานกัน,จังหวะโบ๊ะบ๊ะ"
1514,空き状況,あきじょうきょう,สภาพว่างหรือไม่ว่าง　(เช่น บูท หรือ ที่นั่งจอง)
1515,悪運,あくうん,1. โชคไม่ดี ดวงซวย 2.ทำเรื่องไม่ดีขึ้น 
1516,悪運が強い,あくうんがつよい,ทำเรื่องไม่ดีขึ้นมาก คนที่ทำเรื่องเลวๆ ขึ้น
1517,預かり証,あずかりしょう,"หลักฐานในการรับฝาก,ตราสารเครดิต,เอกสารยืนยันการรับ"
1518,網引き,あびき・あみひき,การเหวี่ยงแหจับปลา คนที่จับปลาด้วยการใช้แห
1519,荒加工,あらかこう,การตัดต่อขั้นแรก (Rough cut) เป็นการตัดต่ออย่างหยาบๆ 
1520,跡形,あとかた,ร่องรอยเดิม ร่อยรอย
1521,圧搾機,あっさくき,เครื่องอัด compressor
1522,あくびを咬み殺す,あくびをかみころす,กลั้นหาว
1523,按察,あんさつ,การตรวจตราความถูกต้อง ทางด้านการเมือง และ การบริหารราชการแผ่นดิน
1524,新たな局面を迎える,あらたなきょくめんをむかえる,เจอกับสถานการณ์ใหม่ๆ
1525,新たな内閣を発足する,あらたなないかくをはっそくする,ตั้งรัฐบาลใหม่ 
1526,愛と調和を国家に取り戻す,あいとちょうわをこっかにとりもどす,นำความรักความสามัคคีกลับสู่ประเทศ
1527,悪徳資本家,あくとくしほんか,นายทุนไร้ศีลธรรม นายทุนหน้าเลือด
1528,嵐の中で雨戸を開ける,あらしのなかであまどをあける,สถานการณ์แย่ถาโถม ซ้ำเติม
1529,悪徳資本主義,あくとくしほんしゅぎ,ระบอบทุนสามานย์
1530,新しき説,あたらしきせつ,ทฤษฎีใหม่ เรื่องใหม่ๆ
1531,アナログ方式,あなろぐほうしき,การออกอากาศโทรทัศน์ระบบอนาล็อก
1532,浅葱裏,あさぎうら,คำเรียกดูถูก พวกซามูไรบ้านนอก ชั้นต่ำ
1533,余りにも,あまりにも,"เกินไป, มากไป"
1534,開けっ放し,あけっぱなし,"เปิด(ประตู,หน้าต่าง,ตู้เย็น)ทิ้งไว้, แง้มทิ้งไว้, เปิดทิ้งไว้"
1535,開け放し,あけはなし,"เปิด(ประตู,หน้าต่าง,ตู้เย็น)ทิ้งไว้, แง้มทิ้งไว้, เปิดทิ้งไว้, เปิดโล่ง, โล่งกว้าง"
1536,足元を掬われる,あしもとをすくわれる,ถูกขัดแข้งขัดขา ถูกก่อกวนจนทำให้พลาด ถูกทำอะไรเกินความคาดหมาย
1537,青カビ,あおかび,เพนิซิลเลียม (Penicillium)  เป็นราที่พบได้ทั่วไปทุกหนทุกแห่ง มีชื่อเรียกกันว่า green mold และ blue mold   ตามสีสปอร์ของรา  ซึ่งเชื้อราชนิดนี้สามารถสร้างสารยับยั้งการเจริญต่อแบคทีเรียชนิดแกรมบวกได้  ดังเช่น รา Penicillium notatum   ที่มีผลต่อแบคทีเรียแกรมบวกอย่าง Staphylococcus  ต่อมาจึงมีการนำราเพนิซิลเลียมมาสกัดเป็น ยาเพนิซิลิน  ซึ่งถือว่าเป็นยาปฏิชีวนะตัวแรกของโลก
1538,足掛け上がり,あしかけあがり,ท่าเอาขาห้อยบาร์ไว้และดันตัวเองขึ้นมา
1539,足掛け回り,あしかけまわり,ท่าเอาขาห้อยบาร์ไว้และหมุนตัวรอบบาร์
1540,朝っぱら,あさっぱら,เช้าตรู่
1541,悪役,あくやく,บทร้าย บทตัวร้าย
1542,足場を組む,あしばをくむ,"ทำนั่งร้าน,ต่อนั่งร้าน,เซ็ตนั่งร้าน (สำหรับงานก่อสร้าง)"
1543,相手に競り勝ってヘディングシュートする,あいてにせりかってヘディングシュートする,เบียดเอาชนะคู่แข่งและขึ้นโหม่ง 
1544,アバヤ,あばや,อาบายะห์ อาบายา (Abaya) หมายถึงชุดเครื่องแต่งกายที่ปกปิดเกือบทุกส่วนของร่างกายนิยมใส่ในหมู่ชาวอาหรับ
1545,足元にも及ばない,あしもとにもおよばない,1.เทียบไม่ติด เทียบไม่ได้ 2.ไม่ได้ขี้ตีน
1546,悪玉菌,あくだまきん,"แบคทีเรียไม่ดีในลำไส้,เชื้อร้าย(คนไม่ดีในสังคม ต้นตอไม่ดีในสังคม)"
1547,新しい分野を開く,あたらしいぶんやをひらく,เปิดโลกทัศน์ใหม่ๆ 
1548,雨曝し,あまざらし,ปล่อยตากฝนทิ้งไว้ ปล่อยทิ้งไว้
1549,あと一息,あといき,พยายามอีกหน่อย เหลืออีกนิด (ก็เสร็จแล้ว) 
1550,足踏み状態,あしふみじょうたい,สภาพย่ำอยู่กับที่ ไม่คืบหน้า
